TITLE = "Temporal Signal for fault receiver number 3"
VARIABLES = "Time" ,"SRs" ,"SRd" ,"T_s" ,"T_d" ,"P_n" ,"u_n" ,"Mud" ,"StV" ,"Ts0" ,"Td0" ,"Pn0" ,"Sls" ,"Sld" ,"Vr" ,"ASl" ,"PSR" ,"RT" ,"DS"
# x1	7.5215779988113512e-43
# x2	7.3478807948841180e-13
# x3	-1.2000000000000000e+04
0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	6.9900770914175928e+07	7.7465441138734278e-10	-1.1990341925775349e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	6.9902399974329263e+07	7.7465611512302921e-10	-1.1990341925775349e+08	0.0000000000000000e+00	-0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
6.5139233721454198e-04	0.0000000000000000e+00	0.0000000000000000e+00	6.9900770914175928e+07	7.7465441138734278e-10	-1.1990341925775349e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	6.9902399974329263e+07	7.7465611512302921e-10	-1.1990341925775349e+08	0.0000000000000000e+00	-0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
1.3027846744290840e-03	3.0114977154225607e-16	3.9932426612228371e-17	6.9900770914175928e+07	7.7465441138734278e-10	-1.1990341925775349e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	6.9902399974329263e+07	7.7465611512302921e-10	-1.1990341925775349e+08	0.0000000000000000e+00	-0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
1.9541770116436258e-03	2.9241260170993729e-16	-1.5724674099251574e-16	6.9900770914175928e+07	7.7465441138734278e-10	-1.1990341925775349e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	6.9902399974329263e+07	7.7465611512302921e-10	-1.1990341925775349e+08	0.0000000000000000e+00	-0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
2.6055693488581679e-03	8.6542737922533960e-16	-1.2886646745302825e-16	6.9900770914175928e+07	7.7465441138734237e-10	-1.1990341925775349e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	6.9902399974329263e+07	7.7465611512302880e-10	-1.1990341925775349e+08	0.0000000000000000e+00	-0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
3.2569616860727100e-03	6.4957297863992755e-16	-1.8883239221751765e-16	6.9900770914175928e+07	7.7465441138734195e-10	-1.1990341925775349e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	6.9902399974329263e+07	7.7465611512302839e-10	-1.1990341925775349e+08	0.0000000000000000e+00	-0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
3.9083540232872516e-03	4.5525587604898432e-16	-1.3963409435938474e-16	6.9900770914175928e+07	4.3280597241956152e-09	-1.1990341925775351e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	6.9902399974329263e+07	4.3280614279313015e-09	-1.1990341925775351e+08	0.0000000000000000e+00	-0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
4.5597463605017933e-03	5.9289922650490272e-16	-2.1535316732515713e-16	6.9900770914175928e+07	4.3280597241956135e-09	-1.1990341925775346e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	6.9902399974329263e+07	4.3280614279312999e-09	-1.1990341925775346e+08	0.0000000000000000e+00	-0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
5.2111386977163349e-03	6.6941772417750961e-16	-1.6579855637582954e-16	6.9900770914175943e+07	8.0533500226575260e-09	-1.1990341925775345e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	6.9902399974329278e+07	8.0533517263932131e-09	-1.1990341925775345e+08	0.0000000000000000e+00	-0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
5.8625310349308766e-03	-1.4922977773277849e-17	-2.7338658629382129e-16	6.9900770914175928e+07	7.8814650370038822e-09	-1.1990341925775343e+08	0.0000000000000000e+00	6.7700000000000005e-01	0.0000000000000000e+00	6.9902399974329263e+07	7.8814667407395694e-09	-1.1990341925775343e+08	0.0000000000000000e+00	-0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
